filename,relative_path,full_path,keywords_found,keyword_count
202407_Nice_orga0_19.tif,202407_Nice_orga0_19.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_19.tif,Nice,1
202407_Nice_orga0_2.tif,202407_Nice_orga0_2.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_2.tif,Nice,1
202407_Nice_orga0_20.tif,202407_Nice_orga0_20.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_20.tif,Nice,1
202407_Nice_orga0_21.tif,202407_Nice_orga0_21.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_21.tif,Nice,1
202407_Nice_orga0_22.tif,202407_Nice_orga0_22.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_22.tif,Nice,1
202407_Nice_orga0_23.tif,202407_Nice_orga0_23.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_23.tif,Nice,1
202407_Nice_orga0_24.tif,202407_Nice_orga0_24.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_24.tif,Nice,1
202407_Nice_orga0_25.tif,202407_Nice_orga0_25.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_25.tif,Nice,1
202407_Nice_orga0_26.tif,202407_Nice_orga0_26.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_26.tif,Nice,1
202407_Nice_orga0_27.tif,202407_Nice_orga0_27.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_27.tif,Nice,1
202407_Nice_orga0_28.tif,202407_Nice_orga0_28.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_28.tif,Nice,1
202407_Nice_orga0_29.tif,202407_Nice_orga0_29.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_29.tif,Nice,1
202407_Nice_orga0_3.tif,202407_Nice_orga0_3.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_3.tif,Nice,1
202407_Nice_orga0_30.tif,202407_Nice_orga0_30.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_30.tif,Nice,1
202407_Nice_orga0_31.tif,202407_Nice_orga0_31.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_31.tif,Nice,1
202407_Nice_orga0_32.tif,202407_Nice_orga0_32.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_32.tif,Nice,1
202407_Nice_orga0_33.tif,202407_Nice_orga0_33.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_33.tif,Nice,1
202407_Nice_orga0_34.tif,202407_Nice_orga0_34.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_34.tif,Nice,1
202407_Nice_orga0_35.tif,202407_Nice_orga0_35.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_35.tif,Nice,1
202407_Nice_orga0_4.tif,202407_Nice_orga0_4.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_4.tif,Nice,1
202407_Nice_orga0_5.tif,202407_Nice_orga0_5.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_5.tif,Nice,1
202407_Nice_orga0_6.tif,202407_Nice_orga0_6.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_6.tif,Nice,1
202407_Nice_orga0_7.tif,202407_Nice_orga0_7.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_7.tif,Nice,1
202407_Nice_orga0_8.tif,202407_Nice_orga0_8.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_8.tif,Nice,1
202407_Nice_orga0_9.tif,202407_Nice_orga0_9.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga0_9.tif,Nice,1
202407_Nice_orga1.tif,202407_Nice_orga1.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga1.tif,Nice,1
202407_Nice_orga2_0.tif,202407_Nice_orga2_0.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga2_0.tif,Nice,1
202407_Nice_orga2_1.tif,202407_Nice_orga2_1.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga2_1.tif,Nice,1
202407_Nice_orga2_2.tif,202407_Nice_orga2_2.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga2_2.tif,Nice,1
202407_Nice_orga2_3.tif,202407_Nice_orga2_3.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga2_3.tif,Nice,1
202407_Nice_orga2_4.tif,202407_Nice_orga2_4.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga2_4.tif,Nice,1
202407_Nice_orga2_5.tif,202407_Nice_orga2_5.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga2_5.tif,Nice,1
202407_Nice_orga3_0.tif,202407_Nice_orga3_0.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_0.tif,Nice,1
202407_Nice_orga3_1.tif,202407_Nice_orga3_1.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_1.tif,Nice,1
202407_Nice_orga3_10.tif,202407_Nice_orga3_10.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_10.tif,Nice,1
202407_Nice_orga3_11.tif,202407_Nice_orga3_11.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_11.tif,Nice,1
202407_Nice_orga3_12.tif,202407_Nice_orga3_12.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_12.tif,Nice,1
202407_Nice_orga3_13.tif,202407_Nice_orga3_13.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_13.tif,Nice,1
202407_Nice_orga3_14.tif,202407_Nice_orga3_14.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_14.tif,Nice,1
202407_Nice_orga3_15.tif,202407_Nice_orga3_15.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_15.tif,Nice,1
202407_Nice_orga3_16.tif,202407_Nice_orga3_16.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_16.tif,Nice,1
202407_Nice_orga3_17.tif,202407_Nice_orga3_17.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_17.tif,Nice,1
202407_Nice_orga3_18.tif,202407_Nice_orga3_18.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_18.tif,Nice,1
202407_Nice_orga3_19.tif,202407_Nice_orga3_19.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_19.tif,Nice,1
202407_Nice_orga3_2.tif,202407_Nice_orga3_2.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_2.tif,Nice,1
202407_Nice_orga3_20.tif,202407_Nice_orga3_20.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_20.tif,Nice,1
202407_Nice_orga3_21.tif,202407_Nice_orga3_21.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_21.tif,Nice,1
202407_Nice_orga3_3.tif,202407_Nice_orga3_3.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_3.tif,Nice,1
202407_Nice_orga3_4.tif,202407_Nice_orga3_4.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_4.tif,Nice,1
202407_Nice_orga3_5.tif,202407_Nice_orga3_5.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_5.tif,Nice,1
202407_Nice_orga3_6.tif,202407_Nice_orga3_6.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_6.tif,Nice,1
202407_Nice_orga3_7.tif,202407_Nice_orga3_7.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_7.tif,Nice,1
202407_Nice_orga3_8.tif,202407_Nice_orga3_8.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_8.tif,Nice,1
202407_Nice_orga3_9.tif,202407_Nice_orga3_9.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga3_9.tif,Nice,1
202407_Nice_orga4_0.tif,202407_Nice_orga4_0.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_0.tif,Nice,1
202407_Nice_orga4_1.tif,202407_Nice_orga4_1.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_1.tif,Nice,1
202407_Nice_orga4_10.tif,202407_Nice_orga4_10.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_10.tif,Nice,1
202407_Nice_orga4_11.tif,202407_Nice_orga4_11.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_11.tif,Nice,1
202407_Nice_orga4_12.tif,202407_Nice_orga4_12.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_12.tif,Nice,1
202407_Nice_orga4_13.tif,202407_Nice_orga4_13.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_13.tif,Nice,1
202407_Nice_orga4_14.tif,202407_Nice_orga4_14.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_14.tif,Nice,1
202407_Nice_orga4_2.tif,202407_Nice_orga4_2.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_2.tif,Nice,1
202407_Nice_orga4_3.tif,202407_Nice_orga4_3.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_3.tif,Nice,1
202407_Nice_orga4_4.tif,202407_Nice_orga4_4.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_4.tif,Nice,1
202407_Nice_orga4_5.tif,202407_Nice_orga4_5.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_5.tif,Nice,1
202407_Nice_orga4_6.tif,202407_Nice_orga4_6.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_6.tif,Nice,1
202407_Nice_orga4_7.tif,202407_Nice_orga4_7.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_7.tif,Nice,1
202407_Nice_orga4_8.tif,202407_Nice_orga4_8.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_8.tif,Nice,1
202407_Nice_orga4_9.tif,202407_Nice_orga4_9.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga4_9.tif,Nice,1
202407_Nice_orga5_0.tif,202407_Nice_orga5_0.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_0.tif,Nice,1
202407_Nice_orga5_1.tif,202407_Nice_orga5_1.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_1.tif,Nice,1
202407_Nice_orga5_10.tif,202407_Nice_orga5_10.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_10.tif,Nice,1
202407_Nice_orga5_11.tif,202407_Nice_orga5_11.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_11.tif,Nice,1
202407_Nice_orga5_12.tif,202407_Nice_orga5_12.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_12.tif,Nice,1
202407_Nice_orga5_13.tif,202407_Nice_orga5_13.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_13.tif,Nice,1
202407_Nice_orga5_2.tif,202407_Nice_orga5_2.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_2.tif,Nice,1
202407_Nice_orga5_3.tif,202407_Nice_orga5_3.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_3.tif,Nice,1
202407_Nice_orga5_4.tif,202407_Nice_orga5_4.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_4.tif,Nice,1
202407_Nice_orga5_5.tif,202407_Nice_orga5_5.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_5.tif,Nice,1
202407_Nice_orga5_6.tif,202407_Nice_orga5_6.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_6.tif,Nice,1
202407_Nice_orga5_7.tif,202407_Nice_orga5_7.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_7.tif,Nice,1
202407_Nice_orga5_8.tif,202407_Nice_orga5_8.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_8.tif,Nice,1
202407_Nice_orga5_9.tif,202407_Nice_orga5_9.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202407_Nice_orga5_9.tif,Nice,1
202409_Nice_org1.tif,202409_Nice_org1.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org1.tif,Nice,1
202409_Nice_org10.tif,202409_Nice_org10.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org10.tif,Nice,1
202409_Nice_org100.tif,202409_Nice_org100.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org100.tif,Nice,1
202409_Nice_org101.tif,202409_Nice_org101.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org101.tif,Nice,1
202409_Nice_org102.tif,202409_Nice_org102.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org102.tif,Nice,1
202409_Nice_org103.tif,202409_Nice_org103.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org103.tif,Nice,1
202409_Nice_org104.tif,202409_Nice_org104.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org104.tif,Nice,1
202409_Nice_org105.tif,202409_Nice_org105.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org105.tif,Nice,1
202409_Nice_org106.tif,202409_Nice_org106.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org106.tif,Nice,1
202409_Nice_org107.tif,202409_Nice_org107.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org107.tif,Nice,1
202409_Nice_org108.tif,202409_Nice_org108.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org108.tif,Nice,1
202409_Nice_org109.tif,202409_Nice_org109.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org109.tif,Nice,1
202409_Nice_org11.tif,202409_Nice_org11.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org11.tif,Nice,1
202409_Nice_org110.tif,202409_Nice_org110.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org110.tif,Nice,1
202409_Nice_org111.tif,202409_Nice_org111.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org111.tif,Nice,1
202409_Nice_org112.tif,202409_Nice_org112.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org112.tif,Nice,1
202409_Nice_org113.tif,202409_Nice_org113.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org113.tif,Nice,1
202409_Nice_org114.tif,202409_Nice_org114.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org114.tif,Nice,1
202409_Nice_org12.tif,202409_Nice_org12.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org12.tif,Nice,1
202409_Nice_org13.tif,202409_Nice_org13.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org13.tif,Nice,1
202409_Nice_org14.tif,202409_Nice_org14.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org14.tif,Nice,1
202409_Nice_org15.tif,202409_Nice_org15.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org15.tif,Nice,1
202409_Nice_org16.tif,202409_Nice_org16.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org16.tif,Nice,1
202409_Nice_org17.tif,202409_Nice_org17.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org17.tif,Nice,1
202409_Nice_org18.tif,202409_Nice_org18.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org18.tif,Nice,1
202409_Nice_org19.tif,202409_Nice_org19.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org19.tif,Nice,1
202409_Nice_org2.tif,202409_Nice_org2.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org2.tif,Nice,1
202409_Nice_org20.tif,202409_Nice_org20.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org20.tif,Nice,1
202409_Nice_org21.tif,202409_Nice_org21.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org21.tif,Nice,1
202409_Nice_org22.tif,202409_Nice_org22.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org22.tif,Nice,1
202409_Nice_org23.tif,202409_Nice_org23.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org23.tif,Nice,1
202409_Nice_org24.tif,202409_Nice_org24.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org24.tif,Nice,1
202409_Nice_org25.tif,202409_Nice_org25.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org25.tif,Nice,1
202409_Nice_org26.tif,202409_Nice_org26.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org26.tif,Nice,1
202409_Nice_org27.tif,202409_Nice_org27.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org27.tif,Nice,1
202409_Nice_org28.tif,202409_Nice_org28.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org28.tif,Nice,1
202409_Nice_org29.tif,202409_Nice_org29.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org29.tif,Nice,1
202409_Nice_org3.tif,202409_Nice_org3.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org3.tif,Nice,1
202409_Nice_org30.tif,202409_Nice_org30.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org30.tif,Nice,1
202409_Nice_org31.tif,202409_Nice_org31.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org31.tif,Nice,1
202409_Nice_org32.tif,202409_Nice_org32.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org32.tif,Nice,1
202409_Nice_org33.tif,202409_Nice_org33.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org33.tif,Nice,1
202409_Nice_org34.tif,202409_Nice_org34.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org34.tif,Nice,1
202409_Nice_org35.tif,202409_Nice_org35.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org35.tif,Nice,1
202409_Nice_org36.tif,202409_Nice_org36.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org36.tif,Nice,1
202409_Nice_org37.tif,202409_Nice_org37.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org37.tif,Nice,1
202409_Nice_org38.tif,202409_Nice_org38.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org38.tif,Nice,1
202409_Nice_org39.tif,202409_Nice_org39.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org39.tif,Nice,1
202409_Nice_org4.tif,202409_Nice_org4.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org4.tif,Nice,1
202409_Nice_org40.tif,202409_Nice_org40.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org40.tif,Nice,1
202409_Nice_org41.tif,202409_Nice_org41.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org41.tif,Nice,1
202409_Nice_org42.tif,202409_Nice_org42.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org42.tif,Nice,1
202409_Nice_org43.tif,202409_Nice_org43.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org43.tif,Nice,1
202409_Nice_org44.tif,202409_Nice_org44.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org44.tif,Nice,1
202409_Nice_org45.tif,202409_Nice_org45.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org45.tif,Nice,1
202409_Nice_org46.tif,202409_Nice_org46.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org46.tif,Nice,1
202409_Nice_org47.tif,202409_Nice_org47.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org47.tif,Nice,1
202409_Nice_org48.tif,202409_Nice_org48.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org48.tif,Nice,1
202409_Nice_org49.tif,202409_Nice_org49.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org49.tif,Nice,1
202409_Nice_org5.tif,202409_Nice_org5.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org5.tif,Nice,1
202409_Nice_org50.tif,202409_Nice_org50.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org50.tif,Nice,1
202409_Nice_org51.tif,202409_Nice_org51.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org51.tif,Nice,1
202409_Nice_org52.tif,202409_Nice_org52.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org52.tif,Nice,1
202409_Nice_org53.tif,202409_Nice_org53.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org53.tif,Nice,1
202409_Nice_org54.tif,202409_Nice_org54.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org54.tif,Nice,1
202409_Nice_org55.tif,202409_Nice_org55.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org55.tif,Nice,1
202409_Nice_org56.tif,202409_Nice_org56.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org56.tif,Nice,1
202409_Nice_org57.tif,202409_Nice_org57.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org57.tif,Nice,1
202409_Nice_org58.tif,202409_Nice_org58.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org58.tif,Nice,1
202409_Nice_org59.tif,202409_Nice_org59.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org59.tif,Nice,1
202409_Nice_org6.tif,202409_Nice_org6.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org6.tif,Nice,1
202409_Nice_org60.tif,202409_Nice_org60.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org60.tif,Nice,1
202409_Nice_org61.tif,202409_Nice_org61.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org61.tif,Nice,1
202409_Nice_org62.tif,202409_Nice_org62.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org62.tif,Nice,1
202409_Nice_org63.tif,202409_Nice_org63.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org63.tif,Nice,1
202409_Nice_org64.tif,202409_Nice_org64.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org64.tif,Nice,1
202409_Nice_org65.tif,202409_Nice_org65.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org65.tif,Nice,1
202409_Nice_org66.tif,202409_Nice_org66.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org66.tif,Nice,1
202409_Nice_org67.tif,202409_Nice_org67.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org67.tif,Nice,1
202409_Nice_org68.tif,202409_Nice_org68.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org68.tif,Nice,1
202409_Nice_org69.tif,202409_Nice_org69.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org69.tif,Nice,1
202409_Nice_org7.tif,202409_Nice_org7.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org7.tif,Nice,1
202409_Nice_org70.tif,202409_Nice_org70.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org70.tif,Nice,1
202409_Nice_org71.tif,202409_Nice_org71.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org71.tif,Nice,1
202409_Nice_org72.tif,202409_Nice_org72.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org72.tif,Nice,1
202409_Nice_org73.tif,202409_Nice_org73.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org73.tif,Nice,1
202409_Nice_org74.tif,202409_Nice_org74.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org74.tif,Nice,1
202409_Nice_org75.tif,202409_Nice_org75.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org75.tif,Nice,1
202409_Nice_org76.tif,202409_Nice_org76.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org76.tif,Nice,1
202409_Nice_org77.tif,202409_Nice_org77.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org77.tif,Nice,1
202409_Nice_org78.tif,202409_Nice_org78.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org78.tif,Nice,1
202409_Nice_org79.tif,202409_Nice_org79.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org79.tif,Nice,1
202409_Nice_org8.tif,202409_Nice_org8.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org8.tif,Nice,1
202409_Nice_org80.tif,202409_Nice_org80.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org80.tif,Nice,1
202409_Nice_org81.tif,202409_Nice_org81.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org81.tif,Nice,1
202409_Nice_org82.tif,202409_Nice_org82.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org82.tif,Nice,1
202409_Nice_org83.tif,202409_Nice_org83.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org83.tif,Nice,1
202409_Nice_org84.tif,202409_Nice_org84.tif,/Volumes/LaCie/Organoids/Noyaux/Cystiques/202409_Nice_org84.tif,Nice,1
